
1284
( 
(10.0258 ((0.0 0.0 0.0) (0.0 0.0 -14.4592))) 
(10.36 ((0.0 0.0 0.0) (0.0 0.0 -14.8698))) 
(10.6942 ((0.0 0.0 0.0) (0.0 0.0 -15.2755))) 
(11.0283 ((0.0 0.0 0.0) (0.0 0.0 -15.6761))) 
(11.3625 ((0.0 0.0 0.0) (0.0 0.0 -16.0717))) 
(11.6967 ((0.0 0.0 0.0) (0.0 0.0 -16.4621))) 
(12.0309 ((0.0 0.0 0.0) (0.0 0.0 -16.8474))) 
(12.3651 ((0.0 0.0 0.0) (0.0 0.0 -17.2273))) 
(12.6993 ((0.0 0.0 0.0) (0.0 0.0 -17.6019))) 
(13.0335 ((0.0 0.0 0.0) (0.0 0.0 -17.9712))) 
(13.3677 ((0.0 0.0 0.0) (0.0 0.0 -18.335))) 
(13.7019 ((0.0 0.0 0.0) (0.0 0.0 -18.6933))) 
(14.0361 ((0.0 0.0 0.0) (0.0 0.0 -19.0461))) 
(14.3703 ((0.0 0.0 0.0) (0.0 0.0 -19.3933))) 
(14.7045 ((0.0 0.0 0.0) (0.0 0.0 -19.7349))) 
(15.0387 ((0.0 0.0 0.0) (0.0 0.0 -20.0709))) 
(15.3728 ((0.0 0.0 0.0) (0.0 0.0 -20.4013))) 
(15.707 ((0.0 0.0 0.0) (0.0 0.0 -20.7259))) 
(16.0412 ((0.0 0.0 0.0) (0.0 0.0 -21.0449))) 
(16.3754 ((0.0 0.0 0.0) (0.0 0.0 -21.3582))) 
(16.7096 ((0.0 0.0 0.0) (0.0 0.0 -21.6657))) 
(17.0438 ((0.0 0.0 0.0) (0.0 0.0 -21.9675))) 
(17.378 ((0.0 0.0 0.0) (0.0 0.0 -22.2635))) 
(17.7122 ((0.0 0.0 0.0) (0.0 0.0 -22.5538))) 
(18.0464 ((0.0 0.0 0.0) (0.0 0.0 -22.8383))) 
(18.3806 ((0.0 0.0 0.0) (0.0 0.0 -23.1171))) 
(18.7148 ((0.0 0.0 0.0) (0.0 0.0 -23.3901))) 
(19.049 ((0.0 0.0 0.0) (0.0 0.0 -23.6574))) 
(19.3832 ((0.0 0.0 0.0) (0.0 0.0 -23.9189))) 
(19.7173 ((0.0 0.0 0.0) (0.0 0.0 -24.1746))) 
(20.0515 ((0.0 0.0 0.0) (0.0 0.0 -24.4246))) 
(20.3857 ((0.0 0.0 0.0) (0.0 0.0 -24.6689))) 
(20.7199 ((0.0 0.0 0.0) (0.0 0.0 -24.9075))) 
(21.0541 ((0.0 0.0 0.0) (0.0 0.0 -25.1403))) 
(21.3883 ((0.0 0.0 0.0) (0.0 0.0 -25.3675))) 
(21.7225 ((0.0 0.0 0.0) (0.0 0.0 -25.589))) 
(22.0567 ((0.0 0.0 0.0) (0.0 0.0 -25.8048))) 
(22.3909 ((0.0 0.0 0.0) (0.0 0.0 -26.015))) 
(22.7251 ((0.0 0.0 0.0) (0.0 0.0 -26.2195))) 
(23.0593 ((0.0 0.0 0.0) (0.0 0.0 -26.4185))) 
(23.3935 ((0.0 0.0 0.0) (0.0 0.0 -26.6118))) 
(23.7277 ((0.0 0.0 0.0) (0.0 0.0 -26.7996))) 
(24.0618 ((0.0 0.0 0.0) (0.0 0.0 -26.9818))) 
(24.396 ((0.0 0.0 0.0) (0.0 0.0 -27.1584))) 
(24.7302 ((0.0 0.0 0.0) (0.0 0.0 -27.3296))) 
(25.0644 ((0.0 0.0 0.0) (0.0 0.0 -27.4953))) 
(25.3986 ((0.0 0.0 0.0) (0.0 0.0 -27.6555))) 
(25.7328 ((0.0 0.0 0.0) (0.0 0.0 -27.8102))) 
(26.067 ((0.0 0.0 0.0) (0.0 0.0 -27.9595))) 
(26.4012 ((0.0 0.0 0.0) (0.0 0.0 -28.1033))) 
(26.7354 ((0.0 0.0 0.0) (0.0 0.0 -28.2418))) 
(27.0696 ((0.0 0.0 0.0) (0.0 0.0 -28.3749))) 
(27.4038 ((0.0 0.0 0.0) (0.0 0.0 -28.5026))) 
(27.738 ((0.0 0.0 0.0) (0.0 0.0 -28.625))) 
(28.0721 ((0.0 0.0 0.0) (0.0 0.0 -28.7421))) 
(28.4063 ((0.0 0.0 0.0) (0.0 0.0 -28.8539))) 
(28.7405 ((0.0 0.0 0.0) (0.0 0.0 -28.9603))) 
(29.0747 ((0.0 0.0 0.0) (0.0 0.0 -29.0615))) 
(29.4089 ((0.0 0.0 0.0) (0.0 0.0 -29.1575))) 
(29.7431 ((0.0 0.0 0.0) (0.0 0.0 -29.2482))) 
(30.0773 ((0.0 0.0 0.0) (0.0 0.0 -29.3337))) 
(30.4115 ((0.0 0.0 0.0) (0.0 0.0 -29.4139))) 
(30.7457 ((0.0 0.0 0.0) (0.0 0.0 -29.489))) 
(31.0799 ((0.0 0.0 0.0) (0.0 0.0 -29.5589))) 
(31.4141 ((0.0 0.0 0.0) (0.0 0.0 -29.6236))) 
(31.7483 ((0.0 0.0 0.0) (0.0 0.0 -29.6832))) 
(32.0825 ((0.0 0.0 0.0) (0.0 0.0 -29.7376))) 
(32.4166 ((0.0 0.0 0.0) (0.0 0.0 -29.7868))) 
(32.7508 ((0.0 0.0 0.0) (0.0 0.0 -29.8309))) 
(33.085 ((0.0 0.0 0.0) (0.0 0.0 -29.8699))) 
(33.4192 ((0.0 0.0 0.0) (0.0 0.0 -29.9038))) 
(33.7534 ((0.0 0.0 0.0) (0.0 0.0 -29.9326))) 
(34.0876 ((0.0 0.0 0.0) (0.0 0.0 -29.9563))) 
(34.4218 ((0.0 0.0 0.0) (0.0 0.0 -29.9748))) 
(34.756 ((0.0 0.0 0.0) (0.0 0.0 -29.9883))) 
(35.0902 ((0.0 0.0 0.0) (0.0 0.0 -29.9967))) 
(35.4244 ((0.0 0.0 0.0) (0.0 0.0 -29.9999))) 
(35.7586 ((0.0 0.0 0.0) (0.0 0.0 -29.9981))) 
(36.0928 ((0.0 0.0 0.0) (0.0 0.0 -29.9912))) 
(36.427 ((0.0 0.0 0.0) (0.0 0.0 -29.9792))) 
(36.7611 ((0.0 0.0 0.0) (0.0 0.0 -29.9621))) 
(37.0953 ((0.0 0.0 0.0) (0.0 0.0 -29.9399))) 
(37.4295 ((0.0 0.0 0.0) (0.0 0.0 -29.9126))) 
(37.7637 ((0.0 0.0 0.0) (0.0 0.0 -29.8802))) 
(38.0979 ((0.0 0.0 0.0) (0.0 0.0 -29.8426))) 
(38.4321 ((0.0 0.0 0.0) (0.0 0.0 -29.7999))) 
(38.7663 ((0.0 0.0 0.0) (0.0 0.0 -29.7522))) 
(39.1005 ((0.0 0.0 0.0) (0.0 0.0 -29.6992))) 
(39.4347 ((0.0 0.0 0.0) (0.0 0.0 -29.6411))) 
(39.7689 ((0.0 0.0 0.0) (0.0 0.0 -29.5779))) 
(40.1031 ((0.0 0.0 0.0) (0.0 0.0 -29.5095))) 
(40.4373 ((0.0 0.0 0.0) (0.0 0.0 -29.4359))) 
(40.7715 ((0.0 0.0 0.0) (0.0 0.0 -29.3571))) 
(41.1056 ((0.0 0.0 0.0) (0.0 0.0 -29.2731))) 
(41.4398 ((0.0 0.0 0.0) (0.0 0.0 -29.1839))) 
(41.774 ((0.0 0.0 0.0) (0.0 0.0 -29.0895))) 
(42.1082 ((0.0 0.0 0.0) (0.0 0.0 -28.9898))) 
(42.4424 ((0.0 0.0 0.0) (0.0 0.0 -28.8848))) 
(42.7766 ((0.0 0.0 0.0) (0.0 0.0 -28.7746))) 
(43.1108 ((0.0 0.0 0.0) (0.0 0.0 -28.659))) 
(43.445 ((0.0 0.0 0.0) (0.0 0.0 -28.5382))) 
(43.7792 ((0.0 0.0 0.0) (0.0 0.0 -28.4119))) 
(44.1134 ((0.0 0.0 0.0) (0.0 0.0 -28.2804))) 
(44.4476 ((0.0 0.0 0.0) (0.0 0.0 -28.1435))) 
(44.7818 ((0.0 0.0 0.0) (0.0 0.0 -28.0011))) 
(45.116 ((0.0 0.0 0.0) (0.0 0.0 -27.8534))) 
(45.4501 ((0.0 0.0 0.0) (0.0 0.0 -27.7002))) 
(45.7843 ((0.0 0.0 0.0) (0.0 0.0 -27.5416))) 
(46.1185 ((0.0 0.0 0.0) (0.0 0.0 -27.3775))) 
(46.4527 ((0.0 0.0 0.0) (0.0 0.0 -27.2079))) 
(46.7869 ((0.0 0.0 0.0) (0.0 0.0 -27.0328))) 
(47.1211 ((0.0 0.0 0.0) (0.0 0.0 -26.8522))) 
(47.4553 ((0.0 0.0 0.0) (0.0 0.0 -26.666))) 
(47.7895 ((0.0 0.0 0.0) (0.0 0.0 -26.4743))) 
(48.1237 ((0.0 0.0 0.0) (0.0 0.0 -26.2769))) 
(48.4579 ((0.0 0.0 0.0) (0.0 0.0 -26.074))) 
(48.7921 ((0.0 0.0 0.0) (0.0 0.0 -25.8654))) 
(49.1263 ((0.0 0.0 0.0) (0.0 0.0 -25.6512))) 
(49.4605 ((0.0 0.0 0.0) (0.0 0.0 -25.4313))) 
(49.7946 ((0.0 0.0 0.0) (0.0 0.0 -25.2058))) 
(50.1288 ((0.0 0.0 0.0) (0.0 0.0 -24.9746))) 
(50.463 ((0.0 0.0 0.0) (0.0 0.0 -24.7376))) 
(50.7972 ((0.0 0.0 0.0) (0.0 0.0 -24.495))) 
(51.1314 ((0.0 0.0 0.0) (0.0 0.0 -24.2466))) 
(51.4656 ((0.0 0.0 0.0) (0.0 0.0 -23.9925))) 
(51.7998 ((0.0 0.0 0.0) (0.0 0.0 -23.7327))) 
(52.134 ((0.0 0.0 0.0) (0.0 0.0 -23.4671))) 
(52.4682 ((0.0 0.0 0.0) (0.0 0.0 -23.1957))) 
(52.8024 ((0.0 0.0 0.0) (0.0 0.0 -22.9186))) 
(53.1366 ((0.0 0.0 0.0) (0.0 0.0 -22.6357))) 
(53.4708 ((0.0 0.0 0.0) (0.0 0.0 -22.3471))) 
(53.805 ((0.0 0.0 0.0) (0.0 0.0 -22.0527))) 
(54.1391 ((0.0 0.0 0.0) (0.0 0.0 -21.7525))) 
(54.4733 ((0.0 0.0 0.0) (0.0 0.0 -21.4466))) 
(54.8075 ((0.0 0.0 0.0) (0.0 0.0 -21.135))) 
(55.1417 ((0.0 0.0 0.0) (0.0 0.0 -20.8177))) 
(55.4759 ((0.0 0.0 0.0) (0.0 0.0 -20.4946))) 
(55.8101 ((0.0 0.0 0.0) (0.0 0.0 -20.1659))) 
(56.1443 ((0.0 0.0 0.0) (0.0 0.0 -19.8315))) 
(56.4785 ((0.0 0.0 0.0) (0.0 0.0 -19.4915))) 
(56.8127 ((0.0 0.0 0.0) (0.0 0.0 -19.1458))) 
(57.1469 ((0.0 0.0 0.0) (0.0 0.0 -18.7946))) 
(57.4811 ((0.0 0.0 0.0) (0.0 0.0 -18.4379))) 
(57.8153 ((0.0 0.0 0.0) (0.0 0.0 -18.0757))) 
(58.1495 ((0.0 0.0 0.0) (0.0 0.0 -17.708))) 
(58.4836 ((0.0 0.0 0.0) (0.0 0.0 -17.3349))) 
(58.8178 ((0.0 0.0 0.0) (0.0 0.0 -16.9565))) 
(59.152 ((0.0 0.0 0.0) (0.0 0.0 -16.5727))) 
(59.4862 ((0.0 0.0 0.0) (0.0 0.0 -16.1838))) 
(59.8204 ((0.0 0.0 0.0) (0.0 0.0 -15.7897))) 
(60.1546 ((0.0 0.0 0.0) (0.0 0.0 -15.3904))) 
(60.4888 ((0.0 0.0 0.0) (0.0 0.0 -14.9862))) 
(60.823 ((0.0 0.0 0.0) (0.0 0.0 -14.577))) 
(61.1572 ((0.0 0.0 0.0) (0.0 0.0 -14.163))) 
(61.4914 ((0.0 0.0 0.0) (0.0 0.0 -13.7443))) 
(61.8256 ((0.0 0.0 0.0) (0.0 0.0 -13.3208))) 
(62.1598 ((0.0 0.0 0.0) (0.0 0.0 -12.8928))) 
(62.494 ((0.0 0.0 0.0) (0.0 0.0 -12.4603))) 
(62.8281 ((0.0 0.0 0.0) (0.0 0.0 -12.0235))) 
(63.1623 ((0.0 0.0 0.0) (0.0 0.0 -11.5825))) 
(63.4965 ((0.0 0.0 0.0) (0.0 0.0 -11.1373))) 
(63.8307 ((0.0 0.0 0.0) (0.0 0.0 -10.6881))) 
(64.1649 ((0.0 0.0 0.0) (0.0 0.0 -10.2351))) 
(64.4991 ((0.0 0.0 0.0) (0.0 0.0 -9.7784))) 
(64.8333 ((0.0 0.0 0.0) (0.0 0.0 -9.318))) 
(65.1675 ((0.0 0.0 0.0) (0.0 0.0 -8.8543))) 
(65.5017 ((0.0 0.0 0.0) (0.0 0.0 -8.3872))) 
(65.8359 ((0.0 0.0 0.0) (0.0 0.0 -7.917))) 
(66.1701 ((0.0 0.0 0.0) (0.0 0.0 -7.4438))) 
(66.5043 ((0.0 0.0 0.0) (0.0 0.0 -6.9678))) 
(66.8385 ((0.0 0.0 0.0) (0.0 0.0 -6.4891))) 
(67.1726 ((0.0 0.0 0.0) (0.0 0.0 -6.008))) 
(67.5068 ((0.0 0.0 0.0) (0.0 0.0 -5.5245))) 
(67.841 ((0.0 0.0 0.0) (0.0 0.0 -5.039))) 
(68.1752 ((0.0 0.0 0.0) (0.0 0.0 -4.5514))) 
(68.5094 ((0.0 0.0 0.0) (0.0 0.0 -4.0621))) 
(68.8436 ((0.0 0.0 0.0) (0.0 0.0 -3.5712))) 
(69.1778 ((0.0 0.0 0.0) (0.0 0.0 -3.0789))) 
(69.512 ((0.0 0.0 0.0) (0.0 0.0 -2.5854))) 
(69.8462 ((0.0 0.0 0.0) (0.0 0.0 -2.0909))) 
(70.1804 ((0.0 0.0 0.0) (0.0 0.0 -1.5955))) 
(70.5146 ((0.0 0.0 0.0) (0.0 0.0 -1.0995))) 
(70.8488 ((0.0 0.0 0.0) (0.0 0.0 -0.6031))) 
(71.183 ((0.0 0.0 0.0) (0.0 0.0 -0.1064))) 
(71.5171 ((0.0 0.0 0.0) (0.0 0.0 0.3903))) 
(71.8513 ((0.0 0.0 0.0) (0.0 0.0 0.8868))) 
(72.1855 ((0.0 0.0 0.0) (0.0 0.0 1.383))) 
(72.5197 ((0.0 0.0 0.0) (0.0 0.0 1.8787))) 
(72.8539 ((0.0 0.0 0.0) (0.0 0.0 2.3736))) 
(73.1881 ((0.0 0.0 0.0) (0.0 0.0 2.8675))) 
(73.5223 ((0.0 0.0 0.0) (0.0 0.0 3.3604))) 
(73.8565 ((0.0 0.0 0.0) (0.0 0.0 3.8519))) 
(74.1907 ((0.0 0.0 0.0) (0.0 0.0 4.3419))) 
(74.5249 ((0.0 0.0 0.0) (0.0 0.0 4.8302))) 
(74.8591 ((0.0 0.0 0.0) (0.0 0.0 5.3167))) 
(75.1933 ((0.0 0.0 0.0) (0.0 0.0 5.8011))) 
(75.5275 ((0.0 0.0 0.0) (0.0 0.0 6.2832))) 
(75.8616 ((0.0 0.0 0.0) (0.0 0.0 6.763))) 
(76.1958 ((0.0 0.0 0.0) (0.0 0.0 7.2401))) 
(76.53 ((0.0 0.0 0.0) (0.0 0.0 7.7146))) 
(76.8642 ((0.0 0.0 0.0) (0.0 0.0 8.1861))) 
(77.1984 ((0.0 0.0 0.0) (0.0 0.0 8.6545))) 
(77.5326 ((0.0 0.0 0.0) (0.0 0.0 9.1197))) 
(77.8668 ((0.0 0.0 0.0) (0.0 0.0 9.5815))) 
(78.201 ((0.0 0.0 0.0) (0.0 0.0 10.0398))) 
(78.5352 ((0.0 0.0 0.0) (0.0 0.0 10.4944))) 
(78.8694 ((0.0 0.0 0.0) (0.0 0.0 10.9453))) 
(79.2036 ((0.0 0.0 0.0) (0.0 0.0 11.3922))) 
(79.5378 ((0.0 0.0 0.0) (0.0 0.0 11.835))) 
(79.872 ((0.0 0.0 0.0) (0.0 0.0 12.2736))) 
(80.2061 ((0.0 0.0 0.0) (0.0 0.0 12.708))) 
(80.5403 ((0.0 0.0 0.0) (0.0 0.0 13.1379))) 
(80.8745 ((0.0 0.0 0.0) (0.0 0.0 13.5633))) 
(81.2087 ((0.0 0.0 0.0) (0.0 0.0 13.9841))) 
(81.5429 ((0.0 0.0 0.0) (0.0 0.0 14.4002))) 
(81.8771 ((0.0 0.0 0.0) (0.0 0.0 14.8115))) 
(82.2113 ((0.0 0.0 0.0) (0.0 0.0 15.2178))) 
(82.5455 ((0.0 0.0 0.0) (0.0 0.0 15.6192))) 
(82.8797 ((0.0 0.0 0.0) (0.0 0.0 16.0155))) 
(83.2139 ((0.0 0.0 0.0) (0.0 0.0 16.4067))) 
(83.5481 ((0.0 0.0 0.0) (0.0 0.0 16.7926))) 
(83.8823 ((0.0 0.0 0.0) (0.0 0.0 17.1734))) 
(84.2164 ((0.0 0.0 0.0) (0.0 0.0 17.5487))) 
(84.5506 ((0.0 0.0 0.0) (0.0 0.0 17.9187))) 
(84.8848 ((0.0 0.0 0.0) (0.0 0.0 18.2833))) 
(85.219 ((0.0 0.0 0.0) (0.0 0.0 18.6424))) 
(85.5532 ((0.0 0.0 0.0) (0.0 0.0 18.996))) 
(85.8874 ((0.0 0.0 0.0) (0.0 0.0 19.344))) 
(86.2216 ((0.0 0.0 0.0) (0.0 0.0 19.6865))) 
(86.5558 ((0.0 0.0 0.0) (0.0 0.0 20.0233))) 
(86.89 ((0.0 0.0 0.0) (0.0 0.0 20.3544))) 
(87.2242 ((0.0 0.0 0.0) (0.0 0.0 20.6799))) 
(87.5584 ((0.0 0.0 0.0) (0.0 0.0 20.9997))) 
(87.8926 ((0.0 0.0 0.0) (0.0 0.0 21.3138))) 
(88.2268 ((0.0 0.0 0.0) (0.0 0.0 21.6221))) 
(88.5609 ((0.0 0.0 0.0) (0.0 0.0 21.9247))) 
(88.8951 ((0.0 0.0 0.0) (0.0 0.0 22.2216))) 
(89.2293 ((0.0 0.0 0.0) (0.0 0.0 22.5127))) 
(89.5635 ((0.0 0.0 0.0) (0.0 0.0 22.798))) 
(89.8977 ((0.0 0.0 0.0) (0.0 0.0 23.0776))) 
(90.2319 ((0.0 0.0 0.0) (0.0 0.0 23.3515))) 
(90.5661 ((0.0 0.0 0.0) (0.0 0.0 23.6195))) 
(90.9003 ((0.0 0.0 0.0) (0.0 0.0 23.8818))) 
(91.2345 ((0.0 0.0 0.0) (0.0 0.0 24.1384))) 
(91.5687 ((0.0 0.0 0.0) (0.0 0.0 24.3892))) 
(91.9029 ((0.0 0.0 0.0) (0.0 0.0 24.6343))) 
(92.2371 ((0.0 0.0 0.0) (0.0 0.0 24.8737))) 
(92.5713 ((0.0 0.0 0.0) (0.0 0.0 25.1074))) 
(92.9054 ((0.0 0.0 0.0) (0.0 0.0 25.3354))) 
(93.2396 ((0.0 0.0 0.0) (0.0 0.0 25.5577))) 
(93.5738 ((0.0 0.0 0.0) (0.0 0.0 25.7743))) 
(93.908 ((0.0 0.0 0.0) (0.0 0.0 25.9853))) 
(94.2422 ((0.0 0.0 0.0) (0.0 0.0 26.1906))) 
(94.5764 ((0.0 0.0 0.0) (0.0 0.0 26.3904))) 
(94.9106 ((0.0 0.0 0.0) (0.0 0.0 26.5845))) 
(95.2448 ((0.0 0.0 0.0) (0.0 0.0 26.7731))) 
(95.579 ((0.0 0.0 0.0) (0.0 0.0 26.9561))) 
(95.9132 ((0.0 0.0 0.0) (0.0 0.0 27.1335))) 
(96.2474 ((0.0 0.0 0.0) (0.0 0.0 27.3055))) 
(96.5816 ((0.0 0.0 0.0) (0.0 0.0 27.4719))) 
(96.9158 ((0.0 0.0 0.0) (0.0 0.0 27.6329))) 
(97.2499 ((0.0 0.0 0.0) (0.0 0.0 27.7884))) 
(97.5841 ((0.0 0.0 0.0) (0.0 0.0 27.9385))) 
(97.9183 ((0.0 0.0 0.0) (0.0 0.0 28.0831))) 
(98.2525 ((0.0 0.0 0.0) (0.0 0.0 28.2224))) 
(98.5867 ((0.0 0.0 0.0) (0.0 0.0 28.3562))) 
(98.9209 ((0.0 0.0 0.0) (0.0 0.0 28.4847))) 
(99.2551 ((0.0 0.0 0.0) (0.0 0.0 28.6079))) 
(99.5893 ((0.0 0.0 0.0) (0.0 0.0 28.7257))) 
(99.9235 ((0.0 0.0 0.0) (0.0 0.0 28.8382))) 
(100.2577 ((0.0 0.0 0.0) (0.0 0.0 28.9454))) 
(100.5919 ((0.0 0.0 0.0) (0.0 0.0 29.0474))) 
(100.9261 ((0.0 0.0 0.0) (0.0 0.0 29.1441))) 
(101.2603 ((0.0 0.0 0.0) (0.0 0.0 29.2355))) 
(101.5944 ((0.0 0.0 0.0) (0.0 0.0 29.3218))) 
(101.9286 ((0.0 0.0 0.0) (0.0 0.0 29.4028))) 
(102.2628 ((0.0 0.0 0.0) (0.0 0.0 29.4786))) 
(102.597 ((0.0 0.0 0.0) (0.0 0.0 29.5492))) 
(102.9312 ((0.0 0.0 0.0) (0.0 0.0 29.6147))) 
(103.2654 ((0.0 0.0 0.0) (0.0 0.0 29.675))) 
(103.5996 ((0.0 0.0 0.0) (0.0 0.0 29.7301))) 
(103.9338 ((0.0 0.0 0.0) (0.0 0.0 29.7801))) 
(104.268 ((0.0 0.0 0.0) (0.0 0.0 29.825))) 
(104.6022 ((0.0 0.0 0.0) (0.0 0.0 29.8647))) 
(104.9364 ((0.0 0.0 0.0) (0.0 0.0 29.8993))) 
(105.2706 ((0.0 0.0 0.0) (0.0 0.0 29.9288))) 
(105.6048 ((0.0 0.0 0.0) (0.0 0.0 29.9532))) 
(105.9389 ((0.0 0.0 0.0) (0.0 0.0 29.9725))) 
(106.2731 ((0.0 0.0 0.0) (0.0 0.0 29.9867))) 
(106.6073 ((0.0 0.0 0.0) (0.0 0.0 29.9958))) 
(106.9415 ((0.0 0.0 0.0) (0.0 0.0 29.9998))) 
(107.2757 ((0.0 0.0 0.0) (0.0 0.0 29.9987))) 
(107.6099 ((0.0 0.0 0.0) (0.0 0.0 29.9925))) 
(107.9441 ((0.0 0.0 0.0) (0.0 0.0 29.9812))) 
(108.2783 ((0.0 0.0 0.0) (0.0 0.0 29.9649))) 
(108.6125 ((0.0 0.0 0.0) (0.0 0.0 29.9434))) 
(108.9467 ((0.0 0.0 0.0) (0.0 0.0 29.9168))) 
(109.2809 ((0.0 0.0 0.0) (0.0 0.0 29.8851))) 
(109.6151 ((0.0 0.0 0.0) (0.0 0.0 29.8483))) 
(109.9493 ((0.0 0.0 0.0) (0.0 0.0 29.8064))) 
(110.2834 ((0.0 0.0 0.0) (0.0 0.0 29.7593))) 
(110.6176 ((0.0 0.0 0.0) (0.0 0.0 29.7071))) 
(110.9518 ((0.0 0.0 0.0) (0.0 0.0 29.6498))) 
(111.286 ((0.0 0.0 0.0) (0.0 0.0 29.5873))) 
(111.6202 ((0.0 0.0 0.0) (0.0 0.0 29.5196))) 
(111.9544 ((0.0 0.0 0.0) (0.0 0.0 29.4467))) 
(112.2886 ((0.0 0.0 0.0) (0.0 0.0 29.3687))) 
(112.6228 ((0.0 0.0 0.0) (0.0 0.0 29.2855))) 
(112.957 ((0.0 0.0 0.0) (0.0 0.0 29.197))) 
(113.2912 ((0.0 0.0 0.0) (0.0 0.0 29.1033))) 
(113.6254 ((0.0 0.0 0.0) (0.0 0.0 29.0043))) 
(113.9596 ((0.0 0.0 0.0) (0.0 0.0 28.9001))) 
(114.2938 ((0.0 0.0 0.0) (0.0 0.0 28.7906))) 
(114.6279 ((0.0 0.0 0.0) (0.0 0.0 28.6759))) 
(114.9621 ((0.0 0.0 0.0) (0.0 0.0 28.5557))) 
(115.2963 ((0.0 0.0 0.0) (0.0 0.0 28.4303))) 
(115.6305 ((0.0 0.0 0.0) (0.0 0.0 28.2995))) 
(115.9647 ((0.0 0.0 0.0) (0.0 0.0 28.1633))) 
(116.2989 ((0.0 0.0 0.0) (0.0 0.0 28.0218))) 
(116.6331 ((0.0 0.0 0.0) (0.0 0.0 27.8748))) 
(116.9673 ((0.0 0.0 0.0) (0.0 0.0 27.7224))) 
(117.3015 ((0.0 0.0 0.0) (0.0 0.0 27.5646))) 
(117.6357 ((0.0 0.0 0.0) (0.0 0.0 27.4013))) 
(117.9699 ((0.0 0.0 0.0) (0.0 0.0 27.2325))) 
(118.3041 ((0.0 0.0 0.0) (0.0 0.0 27.0582))) 
(118.6383 ((0.0 0.0 0.0) (0.0 0.0 26.8783))) 
(118.9724 ((0.0 0.0 0.0) (0.0 0.0 26.6929))) 
(119.3066 ((0.0 0.0 0.0) (0.0 0.0 26.502))) 
(119.6408 ((0.0 0.0 0.0) (0.0 0.0 26.3055))) 
(119.975 ((0.0 0.0 0.0) (0.0 0.0 26.1033))) 
(120.3092 ((0.0 0.0 0.0) (0.0 0.0 25.8956))) 
(120.6434 ((0.0 0.0 0.0) (0.0 0.0 25.6822))) 
(120.9776 ((0.0 0.0 0.0) (0.0 0.0 25.4631))) 
(121.3118 ((0.0 0.0 0.0) (0.0 0.0 25.2384))) 
(121.646 ((0.0 0.0 0.0) (0.0 0.0 25.0079))) 
(121.9802 ((0.0 0.0 0.0) (0.0 0.0 24.7718))) 
(122.3144 ((0.0 0.0 0.0) (0.0 0.0 24.53))) 
(122.6486 ((0.0 0.0 0.0) (0.0 0.0 24.2824))) 
(122.9828 ((0.0 0.0 0.0) (0.0 0.0 24.0292))) 
(123.3169 ((0.0 0.0 0.0) (0.0 0.0 23.7701))) 
(123.6511 ((0.0 0.0 0.0) (0.0 0.0 23.5053))) 
(123.9853 ((0.0 0.0 0.0) (0.0 0.0 23.2348))) 
(124.3195 ((0.0 0.0 0.0) (0.0 0.0 22.9585))) 
(124.6537 ((0.0 0.0 0.0) (0.0 0.0 22.6765))) 
