# Group	 Points	 X-coord	 Y-coord	 Z-coord
1	745	0.138293	0.020839	0
1	746	0.138166	0.020963	0
1	747	0.138039	0.020959	0
1	748	0.137912	0.021083	0
1	749	0.137784	0.02108	0
1	750	0.137657	0.021076	0
1	751	0.13753	0.0212	0
1	752	0.137403	0.021196	0
1	753	0.137276	0.02132	0
1	754	0.137149	0.021317	0
1	755	0.137022	0.02144	0
1	756	0.136895	0.021437	0
1	757	0.136768	0.021434	0
1	758	0.136641	0.021557	0
1	759	0.136513	0.021554	0
1	760	0.136386	0.021551	0
1	761	0.136259	0.021675	0
1	762	0.136132	0.021672	0
1	763	0.136005	0.021668	0
1	764	0.135878	0.021665	0
1	765	0.135751	0.021789	0
1	766	0.135624	0.021786	0
1	767	0.135497	0.021783	0
1	768	0.135369	0.02178	0
1	769	0.135242	0.021904	0
1	770	0.135115	0.021901	0
1	771	0.134988	0.021898	0
1	772	0.134861	0.022022	0
1	773	0.134734	0.022019	0
1	774	0.134607	0.022016	0
1	775	0.13448	0.02214	0
1	776	0.134353	0.022137	0
1	777	0.134225	0.022261	0
1	778	0.134098	0.022258	0
1	779	0.133971	0.022255	0
1	780	0.133844	0.022379	0
1	781	0.133717	0.022377	0
1	782	0.13359	0.022501	0
1	783	0.133463	0.022498	0
1	784	0.133336	0.022495	0
1	785	0.133209	0.02262	0
1	786	0.133082	0.022617	0
1	787	0.132954	0.022614	0
1	788	0.132827	0.022739	0
1	789	0.1327	0.022736	0
1	790	0.132573	0.022733	0
1	791	0.132446	0.022731	0
1	792	0.132319	0.022855	0
1	793	0.132192	0.022852	0
1	794	0.132065	0.02285	0
1	795	0.131938	0.022847	0
1	796	0.13181	0.022972	0
1	797	0.131683	0.022969	0
1	798	0.131556	0.022967	0
1	799	0.131429	0.022964	0
1	800	0.131302	0.023089	0
1	801	0.131175	0.023086	0
1	802	0.131048	0.023084	0
1	803	0.130921	0.023082	0
1	804	0.130794	0.023206	0
1	805	0.130666	0.023204	0
1	806	0.130539	0.023202	0
1	807	0.130412	0.023199	0
1	808	0.130285	0.023324	0
1	809	0.130158	0.023322	0
1	810	0.130031	0.023319	0
1	811	0.129904	0.023444	0
1	812	0.129777	0.023442	0
1	813	0.12965	0.023567	0
1	814	0.129523	0.023565	0
1	815	0.129395	0.023563	0
1	816	0.129268	0.023688	0
1	817	0.129141	0.023685	0
1	818	0.129014	0.023683	0
1	819	0.128887	0.023808	0
1	820	0.12876	0.023806	0
1	821	0.128633	0.023804	0
1	822	0.128506	0.023802	0
1	823	0.128379	0.023927	0
1	824	0.128251	0.023925	0
1	825	0.128124	0.023923	0
1	826	0.127997	0.023921	0
1	827	0.12787	0.024046	0
1	828	0.127743	0.024045	0
1	829	0.127616	0.024043	0
1	830	0.127489	0.024041	0
1	831	0.127362	0.024039	0
1	832	0.127235	0.024037	0
1	833	0.127107	0.024035	0
1	834	0.12698	0.024161	0
1	835	0.126853	0.024159	0
1	836	0.126726	0.024157	0
1	837	0.126599	0.024155	0
1	838	0.126472	0.024154	0
1	839	0.126345	0.024279	0
1	840	0.126218	0.024277	0
1	841	0.126091	0.024276	0
1	842	0.125964	0.024274	0
1	843	0.125836	0.024272	0
1	844	0.125709	0.024271	0
1	845	0.125582	0.024269	0
1	846	0.125455	0.024395	0
1	847	0.125328	0.024393	0
1	848	0.125201	0.024392	0
1	849	0.125074	0.02439	0
1	850	0.124947	0.024389	0
1	851	0.12482	0.024514	0
1	852	0.124692	0.024513	0
1	853	0.124565	0.024512	0
1	854	0.124438	0.02451	0
1	855	0.124311	0.024509	0
1	856	0.124184	0.024635	0
1	857	0.124057	0.024633	0
1	858	0.12393	0.024632	0
1	859	0.123803	0.024631	0
1	860	0.123676	0.024629	0
1	861	0.123548	0.024755	0
1	862	0.123421	0.024754	0
1	863	0.123294	0.024753	0
1	864	0.123167	0.024879	0
1	865	0.12304	0.024877	0
1	866	0.122913	0.024876	0
