# Group, Points, X-coord, Y-coord, Z-coord
1.000000,255.000000,0.139915,0.018662,0.000000
1.000000,256.000000,0.138863,0.018791,0.000000
1.000000,257.000000,0.137811,0.018918,0.000000
1.000000,258.000000,0.136759,0.019041,0.000000
1.000000,259.000000,0.135707,0.019162,0.000000
1.000000,260.000000,0.134655,0.019279,0.000000
1.000000,261.000000,0.133603,0.019393,0.000000
1.000000,262.000000,0.132551,0.019504,0.000000
1.000000,263.000000,0.131499,0.019612,0.000000
1.000000,264.000000,0.130447,0.019717,0.000000
1.000000,265.000000,0.129395,0.019819,0.000000
1.000000,266.000000,0.128343,0.019918,0.000000
1.000000,267.000000,0.127291,0.020014,0.000000
1.000000,268.000000,0.126239,0.020107,0.000000
1.000000,269.000000,0.125187,0.020197,0.000000
1.000000,270.000000,0.124135,0.020284,0.000000
1.000000,271.000000,0.123083,0.020368,0.000000
1.000000,272.000000,0.122031,0.020450,0.000000
1.000000,273.000000,0.120979,0.020528,0.000000
1.000000,274.000000,0.119927,0.020604,0.000000
1.000000,275.000000,0.118875,0.020677,0.000000
1.000000,276.000000,0.117823,0.020747,0.000000
1.000000,277.000000,0.116771,0.020814,0.000000
1.000000,278.000000,0.115719,0.020878,0.000000
1.000000,279.000000,0.114667,0.020940,0.000000
1.000000,280.000000,0.113615,0.020999,0.000000
1.000000,281.000000,0.112563,0.021055,0.000000
1.000000,282.000000,0.111511,0.021109,0.000000
1.000000,283.000000,0.110459,0.021160,0.000000
1.000000,284.000000,0.109407,0.021208,0.000000
1.000000,285.000000,0.108355,0.021253,0.000000
1.000000,286.000000,0.107303,0.021296,0.000000
1.000000,287.000000,0.106251,0.021337,0.000000
1.000000,288.000000,0.105199,0.021374,0.000000
1.000000,289.000000,0.104147,0.021409,0.000000
1.000000,290.000000,0.103095,0.021442,0.000000
1.000000,291.000000,0.102043,0.021472,0.000000
1.000000,292.000000,0.100991,0.021499,0.000000
1.000000,293.000000,0.099939,0.021524,0.000000
1.000000,294.000000,0.098887,0.021547,0.000000
1.000000,295.000000,0.097835,0.021567,0.000000
1.000000,296.000000,0.096783,0.021584,0.000000
1.000000,297.000000,0.095731,0.021599,0.000000
1.000000,298.000000,0.094679,0.021612,0.000000
1.000000,299.000000,0.093627,0.021622,0.000000
1.000000,300.000000,0.092575,0.021630,0.000000
1.000000,301.000000,0.091523,0.021636,0.000000
1.000000,302.000000,0.090471,0.021639,0.000000
1.000000,303.000000,0.089419,0.021640,0.000000
1.000000,304.000000,0.088367,0.021638,0.000000
1.000000,305.000000,0.087315,0.021635,0.000000
1.000000,306.000000,0.086263,0.021629,0.000000
1.000000,307.000000,0.085211,0.021620,0.000000
1.000000,308.000000,0.084159,0.021610,0.000000
1.000000,309.000000,0.083107,0.021596,0.000000
1.000000,310.000000,0.082055,0.021581,0.000000
1.000000,311.000000,0.081003,0.021563,0.000000
1.000000,312.000000,0.079951,0.021543,0.000000
1.000000,313.000000,0.078899,0.021521,0.000000
1.000000,314.000000,0.077847,0.021496,0.000000
1.000000,315.000000,0.076795,0.021469,0.000000
1.000000,316.000000,0.075743,0.021439,0.000000
1.000000,317.000000,0.074691,0.021407,0.000000
1.000000,318.000000,0.073639,0.021373,0.000000
1.000000,319.000000,0.072587,0.021336,0.000000
1.000000,320.000000,0.071535,0.021297,0.000000
1.000000,321.000000,0.070483,0.021255,0.000000
1.000000,322.000000,0.069431,0.021211,0.000000
1.000000,323.000000,0.068379,0.021164,0.000000
1.000000,324.000000,0.067327,0.021115,0.000000
1.000000,325.000000,0.066275,0.021063,0.000000
1.000000,326.000000,0.065223,0.021008,0.000000
1.000000,327.000000,0.064171,0.020951,0.000000
1.000000,328.000000,0.063119,0.020891,0.000000
1.000000,329.000000,0.062067,0.020829,0.000000
1.000000,330.000000,0.061015,0.020764,0.000000
1.000000,331.000000,0.059963,0.020696,0.000000
1.000000,332.000000,0.058911,0.020625,0.000000
1.000000,333.000000,0.057859,0.020551,0.000000
